Time,x-axis,y-axis,z-axis
,-3.34429884,-0.031228587,-38.88353348
0.846453905,-3.300984621,-0.052302506,-38.88491821
0.955612898,-3.254797697,-0.077610828,-38.88537979
1.063803673,-3.205302715,-0.107754849,-38.88404465
1.172815561,-3.166910887,-0.129352018,-38.88264465
1.282405853,-3.136887312,-0.147086829,-38.88281631
1.390849352,-3.099348545,-0.168677941,-38.88430786
1.499103069,-3.060919523,-0.190678492,-38.8863945
1.605508804,-3.020044565,-0.214371204,-38.88689804
1.711404324,-2.981375456,-0.238413155,-38.88683319
1.825412035,-2.946388245,-0.2613644,-38.88519669
1.935502529,-2.91554451,-0.280830383,-38.88446045
2.042023182,-2.876439095,-0.302396774,-38.88599777
2.157905102,-2.845529795,-0.315887451,-38.88938522
2.260665655,-2.81012845,-0.33732298,-38.890625
2.370201588,-2.782404423,-0.354104578,-38.8911171
2.48765707,-2.750947237,-0.37466681,-38.88922882
2.596786022,-2.723335981,-0.389466703,-38.88731003
2.700884819,-2.69251895,-0.410356373,-38.88762665
2.810236692,-2.665470362,-0.424933732,-38.89017105
2.912365198,-2.626501083,-0.448073566,-38.89048767
3.03345871,-2.599772692,-0.464283258,-38.88991165
3.142786026,-2.567799807,-0.482182086,-38.88943481
3.252193928,-2.540345907,-0.501921058,-38.89052582
3.362092733,-2.513468027,-0.517960966,-38.89050674
3.4732337,-2.493417025,-0.531271517,-38.89149475
3.583024502,-2.463139772,-0.547242939,-38.89201355
3.686348677,-2.438183546,-0.563955545,-38.89146042
3.795733213,-2.415459871,-0.575389743,-38.89231491
3.904988289,-2.384716272,-0.591884017,-38.8913765
4.016689777,-2.354455233,-0.607183695,-38.89359283
4.126060724,-2.334732533,-0.619424105,-38.89152527
4.226981163,-2.309762478,-0.634720504,-38.890728
4.336355448,-2.281291485,-0.650896072,-38.89007568
4.44491291,-2.259340048,-0.665090978,-38.88999939
4.567166328,-2.229869127,-0.681178927,-38.89091492
4.676067829,-2.210808516,-0.695981324,-38.89173889
4.783719778,-2.190912247,-0.708855569,-38.89250565
4.897536755,-2.172501564,-0.722375154,-38.88981247
5.017846823,-2.148779154,-0.736854494,-38.89138031
5.119349957,-2.127538443,-0.752349079,-38.89149475
5.228727341,-2.106368303,-0.766624451,-38.89439011
5.338006258,-2.086511135,-0.77727598,-38.8961792
5.448242903,-2.064306974,-0.790702641,-38.89668274
5.567865849,-2.046857357,-0.801706851,-38.89820862
5.681236267,-2.030033827,-0.814593673,-38.89819717
5.798863173,-2.005894184,-0.827144623,-38.90040588
5.908823729,-1.986665368,-0.834837973,-38.90182114
6.018256903,-1.966570973,-0.844531476,-38.90413284
6.118769407,-1.94878602,-0.854971766,-38.90446854
6.229195356,-1.93076241,-0.864944696,-38.90384674
6.338447571,-1.911362767,-0.877710104,-38.9038887
6.448217392,-1.890298963,-0.890307724,-38.90550232
6.564050198,-1.866555095,-0.904031098,-38.90751648
6.667507648,-1.844044089,-0.917987704,-38.90816498
6.785346985,-1.823687077,-0.928311348,-38.9098587
6.895123959,-1.803354025,-0.940127254,-38.9090271
7.002032518,-1.783917069,-0.951411247,-38.90802383
7.103405237,-1.762166858,-0.961781204,-38.9106636
7.216223717,-1.745173812,-0.96899581,-38.91168213
7.323000908,-1.726508498,-0.980546594,-38.91272354
7.431613445,-1.70530498,-0.991199374,-38.91315842
7.549216986,-1.689063549,-1.00116384,-38.91218567
7.671184063,-1.663350105,-1.014534831,-38.91365433
7.771495819,-1.644843578,-1.026061893,-38.91527939
7.880998611,-1.625436664,-1.035524368,-38.91735458
8.001829147,-1.608796835,-1.043516397,-38.91717911
8.111715078,-1.589154005,-1.05646956,-38.91738129
8.220524788,-1.571500659,-1.06652987,-38.91830826
8.329917669,-1.558626413,-1.075653911,-38.91867828
8.438486099,-1.54502666,-1.082882285,-38.92062378
8.549699068,-1.524899006,-1.092692494,-38.92049026
8.65895319,-1.511671901,-1.103217363,-38.91962433
8.768433332,-1.499987602,-1.109685063,-38.9188652
8.88332963,-1.481349587,-1.120086551,-38.91816711
9.001586676,-1.462696671,-1.131612659,-38.91882706
9.11096549,-1.449676394,-1.136288762,-38.920784
9.220341682,-1.438384771,-1.145403981,-38.92191696
9.335917234,-1.42407167,-1.153069496,-38.92188644
9.4460361,-1.411558151,-1.161940098,-38.91962814
9.567320108,-1.401131749,-1.167672396,-38.92165375
9.676696777,-1.389686823,-1.176563144,-38.92147064
9.785994053,-1.374881387,-1.185397029,-38.92460632
