Time,x-axis,y-axis,z-axis
0.872258425,-0.184655964,-0.968383133,0.142557576
0.979177237,-0.198458686,-0.973162472,0.157665119
1.087558985,-0.190697849,-0.965310097,0.15785563
1.198260069,-0.183896735,-0.972898662,0.143856242
1.308214903,-0.188469753,-0.976725399,0.145338878
1.41691494,-0.167509943,-0.990285814,0.143595532
1.534719467,-0.166184932,-0.979795694,0.144018322
1.644029379,-0.176936314,-0.975177824,0.137050197
1.753996849,-0.183054179,-0.97714448,0.143129304
1.858650446,-0.179430842,-0.974902987,0.136309773
1.971416473,-0.168522581,-0.97586596,0.134792402
2.072304726,-0.177375451,-0.970594704,0.144007862
2.183681726,-0.167758107,-0.980973005,0.145528629
2.288154364,-0.17110911,-0.979241669,0.140770599
2.40631628,-0.173065513,-0.983893752,0.150489792
2.514154434,-0.170386866,-0.976264596,0.142646775
2.617304564,-0.175611258,-0.980751157,0.137300178
2.733466387,-0.176898107,-0.97195226,0.143217638
2.839495659,-0.174012035,-0.976552606,0.131878912
2.958153486,-0.17654404,-0.977489948,0.133010775
3.070993423,-0.182073087,-0.973679304,0.136667654
3.184519053,-0.184828997,-0.977554321,0.139385819
3.297631025,-0.18493624,-0.973156333,0.134515002
3.401644945,-0.184071124,-0.979623318,0.140753791
3.51102376,-0.179259524,-0.97738409,0.134717613
3.625616074,-0.174351171,-0.980736673,0.13257347
3.737347126,-0.181921497,-0.979778349,0.136406705
3.835921049,-0.180028647,-0.97556895,0.142354697
3.954323053,-0.179632753,-0.977132499,0.131661162
4.063576698,-0.179099455,-0.978741348,0.132738918
4.176236391,-0.183296636,-0.975097418,0.139013112
4.287038088,-0.180483624,-0.976044416,0.142926708
4.406589985,-0.177557424,-0.971080184,0.130007729
4.516015291,-0.173672274,-0.981069386,0.139073819
4.61883688,-0.176618844,-0.977970302,0.144759148
4.725557089,-0.179319665,-0.974421024,0.14373295
4.840571404,-0.200415939,-0.974199772,0.152513996
4.95029211,-0.186863422,-0.967742622,0.137605697
5.059988976,-0.179225937,-0.978683889,0.131043389
5.173696995,-0.189450473,-0.99139303,0.115661636
5.284262896,-0.170723245,-0.985557973,0.156126559
5.388476133,-0.151636198,-0.971672714,0.132191405
5.49779439,-0.137943119,-0.982356727,0.15102993
5.60716486,-0.111862466,-0.993623018,0.191161796
5.714005232,-0.121400371,-0.983803034,0.113593616
5.826351404,-0.153001949,-0.972708106,0.126496196
5.936261654,-0.182184055,-0.946690679,0.121793158
6.046470881,-0.210112855,-0.956761181,0.162270114
6.156026602,-0.172703952,-0.972853839,0.148159549
6.259602547,-0.187268391,-0.9776178,0.227414265
6.369953871,-0.261255741,-0.949630916,0.256693363
6.479354143,-0.125889748,-0.938317537,0.229835302
6.588719845,-0.046151832,-0.986479998,0.195549607
6.698040724,-0.174727082,-0.983624399,0.173098966
6.813742161,-0.187306896,-0.974260211,0.237012312
6.917401791,-0.143884838,-0.987854183,0.246654898
7.026769638,-0.180558622,-0.950232208,0.205719218
7.143906832,-0.137974784,-0.941601098,0.182318211
7.245195866,-0.139130801,-0.930520833,0.198500276
7.353722572,-0.17991434,-0.96508044,0.183713451
7.463585854,-0.18550545,-0.925847352,0.232577801
7.573348284,-0.214630276,-0.899088025,0.209290609
7.683245659,-0.282395542,-0.947342932,0.238985106
7.786739349,-0.317912936,-0.963933527,0.294053257
7.905711412,-0.312698394,-0.912678778,0.28107655
8.016008139,-0.339972287,-0.999207616,0.290269822
8.126006126,-0.182699159,-1.018155217,0.295978606
8.234518051,-0.170312509,-1.116202116,0.262430876
8.348115444,-0.11622341,-1.114085674,0.21446529
8.450777531,-0.129533067,-1.155239582,0.110200495
8.556950808,-0.141035587,-1.054346442,-0.001471305
8.66627717,-0.152214721,-0.961748481,-0.016055353
8.775608301,-0.373446077,-0.904959679,0.084150538
8.882002831,-0.393421263,-0.966151655,0.155703977
8.999533892,-0.195684299,-1.037290215,-0.010732465
9.109807253,-0.084675066,-1.056391597,-0.088125609
9.219291687,-0.155226335,-0.986331642,0.042821079
9.321994305,-0.182287663,-0.877281308,0.017777711
9.428232193,-0.362769991,-0.853491008,-0.015532649
9.53773284,-0.348246068,-0.884438813,0.041607242
9.647100925,-0.170738623,-0.854917049,0.029109992
9.755666018,0.011670301,-0.897902846,-0.051957686
9.878474236,0.331451446,-0.943578899,0.027939327
9.992284298,0.215912223,-1.001185179,0.054347806
10.10671091,0.329541415,-0.996601343,0.103765875
10.21644092,0.129026949,-0.988436878,-0.027027797
10.33077264,0.147062108,-0.970196664,0.073769569
10.43412066,0.144139186,-0.919719696,0.040586513
10.55069232,0.119604684,-0.972610474,0.078073241
10.65864277,0.133840561,-0.968694866,0.057721991
10.77117205,-0.083233736,-1.240113616,0.135102242
10.88703156,-0.134518668,-1.614643455,0.072409555
10.99903774,-0.379323632,-1.296435714,0.025327161
11.10261297,-0.376230001,-0.874391496,0.339084536
11.21591616,-0.287763774,-0.813181639,0.272282451
11.32230854,0.038113918,-0.825249434,0.19707185
11.42942309,-0.256577641,-0.86811024,0.193974689
11.56504369,-0.292424977,-0.915686965,0.153345868
11.67501402,-0.338075161,-0.986805439,0.179396182
11.78090525,-0.394063443,-0.854519606,0.191066861
11.89419007,-0.374103427,-0.830057323,0.192728668
12.00484347,-0.351123035,-0.823066115,0.186054438
12.11109638,-0.300964147,-0.808014035,0.180736661
12.22060108,-0.302696764,-0.875808537,0.136392802
12.32426143,-0.361736417,-0.911120832,0.137798622
12.43396664,-0.450515181,-0.886093736,0.192376986
12.54334331,-0.465794832,-0.904438317,0.271898299
12.65537,-0.412589103,-0.854909241,0.203609571
12.76421666,-0.461140126,-0.853801191,0.284593493
12.86903238,-0.362953693,-0.881225765,0.237840787
12.98371172,-0.329247832,-0.897811651,0.24162972
13.09363151,-0.338763684,-0.911009789,0.206437498
13.20571446,-0.377049237,-0.955404818,0.190857619
13.30913854,-0.310476452,-0.992955029,0.170651332
13.42136025,-0.292778611,-1.145617127,0.142093331
13.53151464,-0.271734178,-1.221970081,0.178826928
13.63513637,-0.452260345,-1.251837969,0.10470666
13.75470567,-0.398449451,-0.938821077,0.066
