Time,x-axis,y-axis,z-axis
0.794882774,32.9852066,3.870348215,-0.075588048
0.91063261,44.57233047,4.066399097,0.732472718
1.010779142,54.15763092,4.112349033,1.422456264
1.120896578,56.00592804,4.095880032,1.54175961
1.230583191,58.76738739,4.062646389,1.744576693
1.335315704,60.41334152,4.046945572,1.881967425
1.44455862,61.51421738,4.034753799,1.984209061
1.566793442,62.71524429,4.019710541,2.087075233
1.679096222,64.34186554,3.987986803,2.218214989
1.796177387,65.36659241,3.98149848,2.309346437
1.905791044,67.57865143,3.975531101,2.464949369
2.015545607,68.74808502,3.958418846,2.543555498
2.131157398,69.62924957,3.938316822,2.59204483
2.248416901,70.35601044,3.91707015,2.639576197
2.366894722,70.85536957,3.916893482,2.688072681
2.476313114,71.49017334,3.902792454,2.715088129
2.588489294,71.90705109,3.873623371,2.718105078
2.698100805,72.49924469,3.849113226,2.747006655
2.808897734,73.09207916,3.809299707,2.753638029
2.919993401,73.45718384,3.780092478,2.770879984
3.030241251,73.71523285,3.754299164,2.789104939
3.139615774,74.22731018,3.74704957,2.793087959
3.252930164,75.08324432,3.716287374,2.82943368
3.357578754,75.44534302,3.696959734,2.802685499
3.467703819,75.81948853,3.690744638,2.784921408
3.57810092,75.99623871,3.703151703,2.734088898
3.692883253,76.18778992,3.724250078,2.676540136
3.794031143,76.35472107,3.742861032,2.606876135
3.903372526,76.53068542,3.746967316,2.536604643
4.013050318,76.813591,3.733255148,2.509443283
4.122336149,77.08358002,3.703188658,2.48325038
4.241354227,77.2879715,3.681796551,2.499362946
4.350673914,77.46444702,3.678069115,2.518765926
4.474339485,77.50695038,3.699266195,2.559509277
4.583720684,77.41754913,3.728688955,2.629421711
4.69663167,77.35266876,3.79684782,2.792717457
4.81366539,77.2412796,3.898932695,2.988718987
4.925972462,77.25019836,3.998642206,2.992007256
5.031319141,77.41617584,4.058422089,2.713585138
5.142492771,77.5934906,4.022702217,2.243531227
5.248739481,77.71768188,3.899362564,1.747501373
5.358306408,77.55410004,3.793345928,1.456150413
5.460208416,77.18746185,3.793354988,1.26975131
5.56959033,76.74629211,3.910112381,1.154637814
5.678953886,76.24727631,4.164296627,1.243314862
5.797068834,75.67462921,4.508563995,1.446943283
5.906701326,75.11187744,4.733056545,1.722735286
6.016637325,74.73619843,4.789043427,1.638337612
6.126020193,74.32268524,4.458251476,1.489673495
6.230204105,73.90307617,3.880278111,1.676699877
6.347183943,73.58982849,2.763376951,1.967675328
6.457094193,73.00487518,0.958251059,2.94275856
6.56795311,73.14344788,-1.279881835,2.729568481
6.677333355,74.33267212,-3.162650347,2.147921085
6.786641121,74.78746033,-5.086935997,2.724044085
6.895362139,74.7372818,-6.787685394,4.940980434
7.005430937,73.81929016,-7.560390472,8.640450478
7.114836693,73.36178589,-8.40311718,10.84887314
7.22381115,73.38199615,-9.15418148,11.36638451
7.330740929,73.02654266,-9.6833992,11.40649605
7.44010067,72.20575714,-10.39073467,11.04431438
7.550674438,71.16456604,-10.90730286,10.64418316
7.661759615,70.32371521,-11.05576038,11.10563469
7.763360977,70.28464508,-10.94184875,11.36097622
7.880227327,70.20042419,-10.79327393,12.39043903
7.989592552,70.86070251,-10.43467617,13.48022747
8.099295855,71.54404449,-8.942205429,15.43048382
8.207522631,73.02117157,-8.018314362,16.26438904
8.309466839,74.17385101,-7.013670444,15.08996201
8.427184343,75.0272522,-4.789869785,11.69390202
8.531418562,76.23457336,-2.857743979,8.913712502
8.640846968,77.43482208,-1.845532417,7.855830669
8.745619297,78.14325714,-0.513756633,8.03232193
8.854701042,78.25421143,0.711761236,8.598072052
8.960536718,78.05036926,2.229955435,8.583969116
9.069909096,77.83746338,3.958527327,8.272766113
9.180601597,77.568573,5.535922527,8.57526207
9.298835516,77.37168121,6.952205658,9.557106018
9.407978296,77.06422424,7.932879448,11.51669693
9.509454727,77.09004974,8.418120384,12.93094444
9.620429516,77.11133575,9.135521889,13.29592991
9.730530024,76.67350769,9.68290329,12.83636951
9.840020895,76.42357635,9.886265755,11.58622551
9.976780176,76.07261658,9.423980713,9.801703453
10.09535408,75.21955109,7.454739571,8.963728905
10.20367718,74.48844147,4.457807064,8.725728989
10.31058455,73.62792206,0.986365616,9.174598694
10.43273997,72.30256653,-2.267999411,10.1928072
10.54487157,72.26514435,-4.577510357,10.01922894
10.6618135,73.40435791,-6.500648975,8.216769218
10.76212835,74.58091736,-8.84390831,6.928152084
10.87191153,74.40452576,-11.48346329,7.610338211
10.98083544,74.02368164,-13.23553848,8.431694984
11.10614181,73.37374878,-13.51387024,10.11780071
11.22337461,72.49456024,-11.67664337,10.88468647
11.3255868,71.6462326,-9.519477844,11.08083153
11.44249272,71.25797272,-8.45519352,10.50513649
11.56348515,72.05220032,-8.931070328,9.324817657
11.67492867,73.09978485,-9.212314606,9.260825157
11.7786963,74.14032745,-8.350943565,10.4782362
11.88868594,74.35075378,-7.885928631,11.41035652
11.99677491,74.28794098,-7.109677792,11.09728909
12.11223888,73.87285614,-5.313229084,11.34417629
12.21352863,74.82724762,-3.185857534,11.75426102
12.32462907,75.52332306,-2.098166704,13.12562943
12.43210435,74.80313873,-1.289216876,16.07403183
12.54694629,74.04724121,-0.127372026,18.4792366
12.66377997,74.04657745,1.439612865,19.72299004
12.77950501,74.17893982,3.338202,20.62363815
12.8888669,74.34558105,5.27147913,20.82566833
12.99119925,74.53781128,7.204954624,21.10121918
13.11281061,75.15557861,8.537782669,21.61172104
13.22359657,75.36907959,8.991615295,22.78126526
13.3247292,74.68806458,8.703533173,24.92036629
13.4417243,74.44282532,7.927614212,27.25008965
13.55110288,73.51408386,6.156023026,30.31594276
13.66278219,71.22782135,3.637285948,35.33393478
13.77867341,68.14096069,1.277819276,40.81100082
13.88802791,68.32198334,-1.322208047,45.97069931
13.99768806,69.45204926,-3.426028967,50.10504532
14.11144781,70.77344513,-5.5220294,55.03119659
14.22104287,71.61530304,-7.08762455,61.73318481
14.33261847,72.89797974,-7.844062805,67.93831635
14.44485974,74.5708313,-7.723156452,73.86296844
14.55424643,75.7745285,-6.843910217,78.93076324
14.66362143,76.00235748,-5.531979561,82.7556839
14.77956915,75.5574646,-4.273808956,85.11536407
14.88895512,75.2576828,-3.508538008,85.84661102
14.99856901,75.60400391,-3.635209084,85.53739166
15.11093616,76.46209717,-4.105603218,85.65196228
15.21940374,77.39888763,-3.799539328,85.81822968
15.32861567,77.8584137,-3.574000597,87.65618896
15.43844366,77.8855896,-2.820842743,89.60115814
15.54780889,78.13967896,-2.022543669,90.44104767
15.65717769,77.61334991,-1.114325047,90.44069672
15.76353049,77.50645447,-0.715047002,90.95935059
15.87785292,77.43090057,-0.265946329,91.74759674
15.98723149,77.41701508,0.383377999,93.76313782
16.09679914,78.19506073,0.945095122,95.80635834
16.20601368,78.4047699,1.539604187,97.27604675
16.3125391,78.11837769,1.884630084,99.12203979
16.42634201,77.2975235,2.74050045,101.4558182
16.52790236,77.3139267,4.166659832,103.1280365
16.63796186,77.9545517,5.707871437,104.7409515
16.74681664,78.79727936,7.417990685,106.8907089
16.86306953,79.06991577,9.191205025,109.5852356
16.972435,79.45886993,10.52177715,112.6863327
17.08173037,80.09907532,11.69196987,115.3298721
17.19121242,80.07313538,12.01373196,119.0446548
17.29391146,79.65717316,11.53382587,122.5415268
17.41141844,79.73670197,9.744483948,125.1738205
17.51716924,80.01105499,7.049563408,127.8804092
17.62476921,78.74017334,3.738679171,131.8095245
17.72973251,76.87491608,0.206372887,138.2494965
17.83909297,77.32852173,-3.01571846,142.6642609
17.94530749,78.25666046,-6.033650875,147.0234985
18.0550983,79.27088928,-9.471632004,153.0434875
18.1772728,80.42028809,-12.65807533,159.8603973
18.29228568,79.87281799,-16.36332321,168.6156158
18.40213585,79.48260498,-20.30910301,177.7110443
18.51074839,78.71972656,-22.97911072,-174.7918396
18.6201241,80.23054504,-23.87368202,-173.0333862
18.73091507,83.08776093,-25.02879524,-174.0794067
18.84057093,84.45344543,-25.1100502,-176.6465149
18.94791222,84.02370453,-24.77447891,-177.9156036
19.06015396,83.86425018,-24.47299004,-178.7082977
19.16391802,84.76413727,-24.57101059,-178.6590881
19.27858138,85.07468414,-25.09366798,-176.1309509
19.38845038,84.47952271,-25.23022652,-174.3284607
19.49767804,83.89055634,-24.99287224,-173.110199
19.60758877,83.71225739,-23.90753937,-172.9260712
19.72937703,83.80145264,-22.56295586,-173.5350342
19.84143209,83.27681732,-21.24376106,-173.9942169
19.95139933,82.42902374,-19.94995308,-174.0241699
20.06144404,81.73171997,-18.17678833,-173.171814
20.17079663,82.77979279,-17.30330658,-173.8588104
20.28544664,84.94998932,-16.52604675,-177.1204834
20.3948288,84.78552246,-14.8783083,-178.1133423
20.50417137,84.53421783,-14.18535328,-177.4152374
20.60332441,84.69551086,-13.40769863,-175.5656128
20.72361732,84.43047333,-12.39157104,-173.6882935
20.82908845,84.57204437,-11.00921249,-172.7682495
20.93508887,84.60638428,-9.125434875,-172.5389709
21.05726027,84.13936615,-7.837440968,-171.7712097
21.16973042,84.53054047,-6.924029827,-170.9430084
21.29131818,84.58872223,-5.807086468,-169.6822662
21.40910363,84.49324036,-4.598885536,-168.4791107
21.51468301,83.98296356,-1.964639187,-168.7032013
